case_id,fen,source,source_kind,category,game_index,ply,played_move,baseline_move,completed_depth,agent_nodes,agent_elapsed_s,sf_best_move,sf_best_score,sf_candidate_score,sf_best_expectation,sf_candidate_expectation,cp_delta_raw,cp_loss,expectation_delta_raw,expectation_loss,mate_blunder,sign_flip,winning_to_notwinning,pathology_priority
validation_0136,5R2/2r2ppk/3p4/3P1N2/4P1b1/8/6P1/R5K1 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,late_11_16+capture_available,,,,f5d6,5,18691,0.6516299929935485,f5e3,+551,+518,1.0,1.0,33.0,33.0,0.0,0.0,False,False,False,0.066
validation_0130,4r1k1/p5p1/1p1RR2p/1P5P/P4PK1/r5P1/8/8 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,late_11_16+capture_available,,,,e8e6,5,3513,0.14691496698651463,e8e6,0,0,0.5,0.5,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_v1_1_vs_v1_g21_p21,5k2/R7/3K2p1/p7/P6r/8/8/8 w - - 0 11,/home/rohanhs568/code/aichessathon-starter/v1_1_vs_v1.pgn,pgn,endgame_2_10+capture_available,21,21,a7a5,a7a5,5,3465,0.11351085800561123,a7a5,+1,+1,0.5,0.5,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_nn_vs_material_g9_p85,1r4r1/p3k1b1/1p3n2/8/P1p5/2P4n/1PK2P2/8 w - - 3 43,/home/rohanhs568/code/aichessathon-starter/nn_vs_material.pgn,pgn,late_11_16+quiet,9,85,f2f3,f2f3,5,8503,0.3406369689910207,b2b3,-948,-1033,0.0,0.0,85.0,85.0,0.0,0.0,False,False,False,0.17
validation_0286,2r1nrk1/1p3ppp/p3p3/2bNq3/8/4B3/PP2QPPP/2RR2K1 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,middle_17_23+capture_available,,,,c1c5,5,16250,0.9611226700071711,d5e7,+274,-259,1.0,0.0,533.0,533.0,1.0,1.0,False,True,True,13.066
validation_0365,r3kbnr/pppq1ppp/2n1p3/3pP3/3Pb2N/2P5/PP1B1PPP/RN1QKB1R b KQkq -,training/data/samples/lichess_validation_250k.csv,validation_sample,high_material_24_32+capture_rich,,,,c6a5,5,36322,2.274892593995901,e8c8,+38,-32,0.546,0.4635,70.0,70.0,0.08250000000000002,0.08250000000000002,False,False,False,0.9650000000000002
validation_0110,r1qr2k1/4Rppp/1p6/8/8/1P4P1/4QPP1/4R1K1 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,late_11_16+capture_available,,,,e2f3,5,28865,1.1770700920023955,e2b5,+10,+12,0.5015,0.502,-2.0,0.0,-0.000500000000000056,0.0,False,False,False,0.0
validation_0188,4k3/3b4/3B3p/1p1p2p1/p1P1p1P1/P3P1P1/3KB3/8 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,late_11_16+capture_available,,,,d5c4,5,4876,0.20055875901016407,d5c4,-362,-362,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0391,r1b1kb1r/ppp1pppp/n3qn2/8/3P4/P1N5/1PP1NPPP/R1BQKB1R b KQkq -,training/data/samples/lichess_validation_250k.csv,validation_sample,high_material_24_32+capture_available,,,,g7g6,5,21349,1.2531285849981941,g7g6,-92,-92,0.288,0.288,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0209,1r3r1k/5p2/3pb2p/1ppB2pP/4P1P1/2P5/P1PK4/5R1R w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,middle_17_23+capture_available,,,,f1f6,5,7156,0.3461864749842789,d5e6,-28,-61,0.493,0.4525,33.0,33.0,0.04049999999999998,0.04049999999999998,False,False,False,0.4709999999999998
pgn_nn_vs_material_g1_p19,rnbqkb1r/pppppppp/7n/3P2B1/4P3/2N2N1P/PPP1QPP1/2KR1B1R w q - 5 10,/home/rohanhs568/code/aichessathon-starter/nn_vs_material.pgn,pgn,high_material_24_32+capture_available,1,19,e4e5,g2g4,5,25138,1.575604902987834,e4e5,+433,+399,1.0,1.0,34.0,34.0,0.0,0.0,False,False,False,0.068
pgn_v1_1_vs_v1_g7_p39,6r1/3k1pBp/1p2p3/p3R3/2rPP2P/R1n3P1/5PK1/8 w - - 7 20,/home/rohanhs568/code/aichessathon-starter/v1_1_vs_v1.pgn,pgn,middle_17_23+capture_rich,7,39,g7f6,g7f6,5,20323,1.0045138419955038,g7f6,-116,-116,0.143,0.143,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_nn_vs_material_g10_p3,rnbqkbnr/ppp1pppp/8/3p4/8/7N/PPPPPPPP/RNBQKB1R w KQkq - 0 2,/home/rohanhs568/code/aichessathon-starter/nn_vs_material.pgn,pgn,high_material_24_32+quiet,10,3,h3g1,c2c4,5,18070,1.0245981299958657,d2d4,-70,-109,0.374,0.2125,39.0,39.0,0.1615,0.1615,False,False,False,1.693
validation_0099,8/4b3/2k3K1/P4P2/8/1N6/8/8 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,endgame_2_10+quiet,,,,c6d5,5,4216,0.141447864996735,e7h4,-470,-463,0.0,0.0,-7.0,0.0,0.0,0.0,False,False,False,0.0
suite_0029,6k1/p1q2rp1/1p4pn/8/2r5/P6Q/1B3PPP/3RR1K1 w - - 0 1,training/data/test_fens_60.txt,fen_suite,middle_17_23+capture_available,,,,e1e8,5,33449,1.7564741790120024,e1e8,+107,+107,0.8015,0.8015,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0393,rn1qk2r/4ppbp/p1ppN1p1/3nP3/1p3P2/4BQ1P/PPP3P1/2KR1BNR b kq -,training/data/samples/lichess_validation_250k.csv,validation_sample,high_material_24_32+capture_rich,,,,f7e6,5,12223,0.7476727869943716,f7e6,-20,-20,0.484,0.484,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0200,4rrk1/p4p2/4p1p1/7p/4qP2/7Q/P5PP/R6K w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,late_11_16+capture_available,,,,h3a3,5,35841,1.3359816459997091,h3g3,-672,-694,0.0,0.0,22.0,22.0,0.0,0.0,False,False,False,0.044
pgn_nn_vs_stockfish_2000_g5_p46,1k1r3r/pp2np2/1P1pqb2/3p2p1/P2P4/B1PB3p/Q4PP1/1R4K1 b - - 0 23,/home/rohanhs568/code/aichessathon-starter/nn_vs_stockfish_2000.pgn,pgn,high_material_24_32+capture_available,5,46,h3g2,h3g2,5,24145,1.433922739000991,f6d4,+436,+599,1.0,1.0,-163.0,0.0,0.0,0.0,False,False,False,0.0
validation_0171,1n1Nr3/pbkR3p/5N1B/6p1/8/4n3/PP3K2/8 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,late_11_16+in_check,,,,b8d7,5,2502,0.11393084001610987,b8d7,+370,+370,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0109,r1r5/pR3pkp/2N3p1/3P4/8/8/b4PPP/3R2K1 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,late_11_16+capture_available,,,,a2d5,5,5822,0.2692522050056141,a7a5,+65,+22,0.557,0.505,43.0,43.0,0.052000000000000046,0.052000000000000046,False,False,False,0.6060000000000004
pgn_nn_vs_material_g4_p66,1k1r4/5R2/1pb5/8/4r1nP/N1P3KP/PP2P3/R7 b - - 0 33,/home/rohanhs568/code/aichessathon-starter/nn_vs_material.pgn,pgn,late_11_16+capture_available,4,66,g4e3,g4e5,5,17028,0.8557944019848946,g4e5,+418,+418,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0373,r1bqk2r/ppp2ppp/3P1n2/4pnN1/2B5/1QP5/PP1P1KPP/RNB4R b kq -,training/data/samples/lichess_validation_250k.csv,validation_sample,high_material_24_32+capture_available,,,,f6g4,5,19196,1.3219607900246046,f6g4,+151,+151,0.943,0.943,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_nn_vs_material_g7_p74,1r3k1r/p4nb1/1p3n2/5QP1/2p5/P1P4P/KP3P2/6q1 b - - 2 37,/home/rohanhs568/code/aichessathon-starter/nn_vs_material.pgn,pgn,middle_17_23+capture_rich,7,74,f7g5,f7g5,5,31221,1.2106101580138784,g1g5,+998,+832,1.0,1.0,166.0,166.0,0.0,0.0,False,False,False,0.332
validation_0304,2rq1rk1/p3bppp/1p2pn2/2p5/1nPPb3/N3PNP1/PB3PBP/R2QR1K1 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,high_material_24_32+capture_available,,,,f3e5,5,20725,1.2904999110032804,f3e5,-61,-61,0.4085,0.4085,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0065,8/8/1Pb3Kp/8/3k1P1P/8/8/8 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,endgame_2_10+quiet,,,,d4e4,5,4794,0.15824956001597457,d4e4,-505,-505,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_v1_1_vs_v1_g24_p8,8/2r3k1/P7/8/2PR4/5K1p/8/8 b - - 3 4,/home/rohanhs568/code/aichessathon-starter/v1_1_vs_v1.pgn,pgn,endgame_2_10+capture_available,24,8,c7a7,c7a7,5,5519,0.1976437569828704,c7a7,0,0,0.5,0.5,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_v1_1_vs_v1_g5_p52,7k/1pp5/3r3p/2p5/1pP5/1P2PR2/P1B1K1P1/5R2 b - - 8 26,/home/rohanhs568/code/aichessathon-starter/v1_1_vs_v1.pgn,pgn,late_11_16+quiet,5,52,d6d7,d6d7,5,4213,0.1997789799934253,d6d7,-806,-806,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_nn_vs_material_g4_p58,3rr3/1k3p1R/1pb5/8/6nP/N1P5/PP2P2P/R4K2 b - - 3 29,/home/rohanhs568/code/aichessathon-starter/nn_vs_material.pgn,pgn,middle_17_23+capture_available,4,58,g4e3,d8d2,5,37801,1.6328730329987593,d8d7,+343,+318,1.0,1.0,25.0,25.0,0.0,0.0,False,False,False,0.05
validation_0287,3r2k1/pp2rppp/2p2p2/8/2P5/1PK2PbP/PB1P2P1/R6R b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,middle_17_23+capture_available,,,,g3e5,5,7040,0.3982605180062819,g3e5,+327,+327,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0050,6n1/6k1/8/5K1P/5P1P/8/8/8 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,endgame_2_10+quiet,,,,h5h6,5,2597,0.08137620199704543,h5h6,+11,+11,0.502,0.502,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_nn_vs_material_g11_p6,rnbqkbr1/pppppppp/7n/8/3PP3/2N5/PPP2PPP/R1BQKBNR b KQq - 2 3,/home/rohanhs568/code/aichessathon-starter/nn_vs_material.pgn,pgn,high_material_24_32+quiet,11,6,g8h8,c7c6,5,19915,1.1586696410086006,e7e6,-221,-214,0.0065,0.0085,-7.0,0.0,-0.002000000000000001,0.0,False,False,False,0.0
validation_0251,8/p2Rb1kp/1p4p1/2p2pq1/8/2P2Q1P/PP3PP1/5K2 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,middle_17_23+capture_available,,,,a7a5,5,20146,0.9764531300170347,g7f6,-452,-476,0.0,0.0,24.0,24.0,0.0,0.0,False,False,False,0.048
validation_0023,8/1p4k1/3p4/1P6/2P1Kp2/3r2b1/3r4/8 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,endgame_2_10+quiet,,,,g7g6,5,5520,0.23454584801220335,g7f6,#+2,#+2,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_v1_1_vs_v1_g18_p25,8/5k2/7p/8/2R5/2n1rN2/5KP1/8 b - - 22 13,/home/rohanhs568/code/aichessathon-starter/v1_1_vs_v1.pgn,pgn,endgame_2_10+capture_available,18,25,e3e2,c3d1,5,9873,0.3648354089818895,c3d1,-2,-2,0.4995,0.4995,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0319,r1bq1rk1/pppnppbp/3p1np1/6B1/3PP3/2PB4/PP1N1PPP/R2QK1NR b KQ -,training/data/samples/lichess_validation_250k.csv,validation_sample,high_material_24_32+capture_available,,,,h7h6,5,18070,1.1033453110139817,h7h6,+31,+31,0.534,0.534,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0278,4r3/p2nr3/1p2p1k1/3pRppp/3P4/2P2P1P/PP1N2P1/4R1K1 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,middle_17_23+capture_available,,,,e5e2,5,16681,0.7904080550069921,e5e2,-57,-57,0.461,0.461,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0045,8/8/6pp/5p2/1P6/4n1kP/8/1rN3K1 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,endgame_2_10+capture_available,,,,b1c1,5,563,0.024411331018200144,b1c1,#+1,#+1,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0247,r3r1k1/6bp/pq2b1p1/RN1Qp1B1/1PP5/8/5PPP/5BK1 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,middle_17_23+capture_rich,,,,d5f3,5,28491,1.6072722609969787,d5e4,0,-236,0.5,0.0005,236.0,236.0,0.4995,0.4995,False,False,False,5.4670000000000005
validation_0056,8/p7/1p3k2/8/4K2P/1P6/b1P5/8 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,endgame_2_10+capture_available,,,,a2b1,5,2488,0.09187662799376994,f6g6,-2,-1,0.4995,0.4995,-1.0,0.0,0.0,0.0,False,False,False,0.0
validation_0133,1B1k4/ppR2B1P/4p3/3bq3/5P2/8/PP4PK/3q4 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,late_11_16+capture_rich,,,,e5f4,5,7959,0.4485593260033056,e5f4,#+2,#+2,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0187,8/1p1r3p/5n1k/2p2pR1/2B2Pp1/1P4P1/7P/6K1 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,late_11_16+quiet,,,,d7d1,5,3432,0.1463638879940845,d7d1,+15,+15,0.503,0.503,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0127,5Q2/k7/1p6/8/1P6/pq6/1P5p/KR3Q2 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,late_11_16+capture_available,,,,h2h1q,5,12937,0.5852043589984532,b3d5,-701,-1278,0.0,0.0,577.0,577.0,0.0,0.0,False,False,False,1.154
validation_0019,8/p7/6K1/5p1P/1p6/8/k4PP1/8 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,endgame_2_10+quiet,,,,b4b3,5,1064,0.041510121984174475,b4b3,+8,+8,0.501,0.501,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_nn_vs_stockfish_2000_g7_p43,r6r/pp1k1p2/1q1p1bpp/2pP4/5P2/2N2R2/PPPQ3P/2K1R3 w - - 0 22,/home/rohanhs568/code/aichessathon-starter/nn_vs_stockfish_2000.pgn,pgn,middle_17_23+quiet,7,43,c3a4,f4f5,5,35029,1.9289589040272404,b2b3,-133,-215,0.073,0.001,82.0,82.0,0.072,0.072,False,False,False,0.884
suite_0005,brnkqnrb/p1pppp1p/1p4p1/8/4P3/4N1P1/PPPP1P1P/BRNKQ1RB b - - 0 1,training/data/test_fens_60.txt,fen_suite,high_material_24_32+capture_available,,,,f7f5,5,10307,0.5690797340066638,c8d6,+42,+14,0.5535,0.514,28.0,28.0,0.03949999999999998,0.03949999999999998,False,False,False,0.4509999999999998
pgn_nn_vs_stockfish_2000_g1_p132,8/8/p7/3k1p2/8/1K1p4/4q3/8 b - - 3 66,/home/rohanhs568/code/aichessathon-starter/nn_vs_stockfish_2000.pgn,pgn,endgame_2_10+quiet,1,132,e2f2,d3d2,5,11121,0.3842958149907645,e2c2,#+7,#+4,1.0,1.0,-3.0,0.0,0.0,0.0,False,False,False,0.0
validation_0084,8/r4K2/1R3Bp1/7p/6kP/8/8/8 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,endgame_2_10+in_check,,,,f7g6,5,2219,0.08076502397307195,f7g6,+435,+435,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0332,r1q2rk1/pp2bpp1/2n1pnp1/2pp4/3P1BP1/1QP1P2P/PP1NBP2/2KR3R b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,high_material_24_32+capture_available,,,,c5d4,5,22521,1.2921441920043435,c5d4,+163,+163,0.966,0.966,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0185,8/5p1p/3RBkp1/p7/8/2P4P/5PPK/r7 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,late_11_16+capture_available,,,,f6e5,5,6000,0.24434010000550188,f7e6,+41,+4,0.516,0.501,37.0,37.0,0.015000000000000013,0.015000000000000013,False,False,False,0.22400000000000014
validation_0021,8/8/2n5/2kN4/4P3/5P1P/1Q4P1/6K1 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,endgame_2_10+quiet,,,,c5d6,5,8844,0.36896066399640404,c5c4,-946,#-7,0.0,0.0,99047.0,99047.0,0.0,0.0,True,False,False,7.0
pgn_v1_1_vs_v1_g9_p4,8/p3b3/2p1k3/1p4pp/1P2P3/2PN1K1P/1P6/8 b - - 3 2,/home/rohanhs568/code/aichessathon-starter/v1_1_vs_v1.pgn,pgn,late_11_16+capture_available,9,4,e7f8,e7d6,5,5864,0.2341808619967196,e6f6,+56,+53,0.5345,0.5295,3.0,3.0,0.0050000000000000044,0.0050000000000000044,False,False,False,0.05600000000000004
pgn_nn_vs_material_g12_p33,2krr3/ppp2ppp/7q/2b2b2/3np3/2N3P1/PPPP3P/R1BQKBNR w - - 2 17,/home/rohanhs568/code/aichessathon-starter/nn_vs_material.pgn,pgn,high_material_24_32+capture_available,12,33,h2h3,f1e2,5,69310,3.9404244089964777,f1g2,-561,-796,0.0,0.0,235.0,235.0,0.0,0.0,False,False,False,0.47
pgn_nn_vs_stockfish_full_g6_p55,8/3b2pk/p4p1p/3B4/P1Q1PP2/q1B5/2KR2PP/7R w - - 4 28,/home/rohanhs568/code/aichessathon-starter/nn_vs_stockfish_full.pgn,pgn,middle_17_23+capture_available,6,55,h1a1,h1a1,5,15044,0.7123289390001446,d5g8,+1125,+931,1.0,1.0,194.0,194.0,0.0,0.0,False,False,False,0.388
suite_0053,8/7P/5k2/R7/8/2r3K1/8/8 w - - 0 1,training/data/test_fens_60.txt,fen_suite,endgame_2_10+in_check,,,,g3f2,5,4357,0.15277376098674722,g3h4,0,-1,0.5,0.5,1.0,1.0,0.0,0.0,False,False,False,0.002
validation_0016,8/Q7/5K2/4N3/8/8/3k4/8 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,endgame_2_10+quiet,,,,f6f5,5,54933,1.592959891015198,a7f7,+608,+608,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0351,r2qr1k1/1p3pbp/2p5/2P2n2/pP1pnPp1/7P/PB1PN1P1/RNK1Q2R b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,high_material_24_32+capture_available,,,,d8d5,5,42203,2.467254067014437,e4g3,+592,+521,1.0,1.0,71.0,71.0,0.0,0.0,False,False,False,0.142
validation_0067,8/3P1R2/7k/7P/7P/8/5b1K/q7 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,endgame_2_10+capture_available,,,,f7h7,5,11726,0.48095937800826505,f7f2,-269,-674,0.0,0.0,405.0,405.0,0.0,0.0,False,False,False,0.81
pgn_nn_vs_stockfish_2000_g2_p6,rnbqkbnr/pp2pppp/8/2pp4/8/P1P2N2/1P1PPPPP/RNBQKB1R b KQkq - 0 3,/home/rohanhs568/code/aichessathon-starter/nn_vs_stockfish_2000.pgn,pgn,high_material_24_32+quiet,2,6,g8f6,g8f6,5,17470,1.0430604680150282,c8f5,+25,+7,0.5265,0.5065,18.0,18.0,0.020000000000000018,0.020000000000000018,False,False,False,0.23600000000000018
validation_0258,1k1r3r/1pq2pQp/p7/P2np3/2P1b3/B7/5PPP/R1R3K1 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,middle_17_23+capture_rich,,,,c4d5,5,44221,2.417297737993067,c4d5,-56,-56,0.457,0.457,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0353,r2q1rk1/pp4p1/4pnB1/n2p3p/3P1BPP/P1P2P2/2PQ4/2KR3R b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,high_material_24_32+capture_available,,,,a5c4,5,11321,0.6042510779807344,a5c4,+185,+185,0.9925,0.9925,0.0,0.0,0.0,0.0,False,False,False,0.0
suite_0032,4R1k1/1p3p1p/6p1/8/2Pn4/1PN2RP1/r2r1P1P/6K1 b - - 0 1,training/data/test_fens_60.txt,fen_suite,middle_17_23+in_check,,,,g8g7,5,3542,0.16425014898413792,g8g7,+1,+1,0.5,0.5,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_nn_vs_stockfish_full_g1_p48,rr4k1/2pn1qp1/b1Q2p2/p2p4/8/1NB1PP2/PP4PP/2R3K1 b - - 2 24,/home/rohanhs568/code/aichessathon-starter/nn_vs_stockfish_full.pgn,pgn,middle_17_23+capture_available,1,48,a5a4,a5a4,5,34711,1.8418838959769346,b8e8,+476,+456,1.0,1.0,20.0,20.0,0.0,0.0,False,False,False,0.04
validation_0075,8/2b5/1p6/p2k4/RP6/PK1N1r2/8/8 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,endgame_2_10+capture_available,,,,b4a5,5,3400,0.13635324401548132,b4a5,-11,-11,0.498,0.498,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_v1_1_vs_v1_g2_p131,8/8/8/5p2/6b1/6k1/3K4/8 b - - 3 66,/home/rohanhs568/code/aichessathon-starter/v1_1_vs_v1.pgn,pgn,endgame_2_10+quiet,2,131,f5f4,f5f4,5,2364,0.06601504900027066,f5f4,+730,+730,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0282,8/5kpp/1ppqnp2/p7/3PQ3/P6P/1PN2PP1/6K1 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,middle_17_23+capture_available,,,,e4h7,5,9678,0.4392319549806416,e4h7,0,0,0.5,0.5,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_v1_1_vs_v1_g12_p5,8/1b4k1/p2p4/Pp1P2p1/1P1r4/1R4KP/8/3B4 w - - 1 3,/home/rohanhs568/code/aichessathon-starter/v1_1_vs_v1.pgn,pgn,late_11_16+quiet,12,5,d1c2,d1c2,5,10269,0.4494712910091039,d1f3,-43,-314,0.4815,0.0,271.0,271.0,0.4815,0.4815,False,False,False,5.356999999999999
validation_0090,q7/P7/8/1k6/3K4/8/8/8 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,endgame_2_10+capture_available,,,,a8a7,5,14305,0.42768666698248126,b5a6,+531,+536,1.0,1.0,-5.0,0.0,0.0,0.0,False,False,False,0.0
validation_0329,rnbq1bnr/pppp1ppp/6k1/3N4/4P1N1/8/PPPP1PPP/R1BQKB1R w KQ -,training/data/samples/lichess_validation_250k.csv,validation_sample,high_material_24_32+capture_available,,,,d5f4,5,5456,0.3952990199904889,d5f4,#+3,#+3,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,0.0
suite_0033,2r3k1/4ppbp/3p2p1/rNnP4/2P1PP2/5KPP/2R2B2/1R6 w - - 0 1,training/data/test_fens_60.txt,fen_suite,middle_17_23+capture_available,,,,f2e3,5,33576,1.7918379789916798,f2c5,+52,+43,0.5285,0.5175,9.0,9.0,0.01100000000000001,0.01100000000000001,False,False,False,0.12800000000000009
validation_0140,4Q3/8/4pk2/p6B/1p6/5P1K/2P3P1/4q3 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,late_11_16+quiet,,,,e1h1,5,3788,0.14612249701167457,a5a4,-361,-465,0.0,0.0,104.0,104.0,0.0,0.0,False,False,False,0.208
validation_0182,6k1/6Np/6pP/5p2/1P1P4/2P1rP2/6P1/6K1 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,late_11_16+capture_available,,,,g8f7,5,4714,0.186105372995371,e3c3,+168,+21,0.991,0.504,147.0,147.0,0.487,0.487,False,False,True,6.164
pgn_nn_vs_stockfish_2000_g2_p13,rnbqkb1r/pp3pp1/4pn1p/3p4/2Pp4/P3PN2/1P3PPP/RNBQKB1R w KQkq - 0 7,/home/rohanhs568/code/aichessathon-starter/nn_vs_stockfish_2000.pgn,pgn,high_material_24_32+capture_rich,2,13,e3d4,e3d4,5,20654,1.3124913689971436,e3d4,-20,-20,0.4815,0.4815,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0038,8/6r1/4k2p/1P2p3/7P/2NK4/8/4R3 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,endgame_2_10+quiet,,,,g7g4,5,9981,0.3483807960001286,g7f7,-522,-506,0.0,0.0,-16.0,0.0,0.0,0.0,False,False,False,0.0
validation_0001,8/1p6/p7/4p1kP/8/4K3/P7/8 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,endgame_2_10+quiet,,,,e3e4,5,803,0.030266021989518777,e3e4,-8,-8,0.499,0.499,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_nn_vs_stockfish_full_g4_p8,r1bqkb1r/ppppnppp/2n5/1B2p3/4P3/2N2N2/PPPP1PPP/R1BQK2R b KQkq - 5 4,/home/rohanhs568/code/aichessathon-starter/nn_vs_stockfish_full.pgn,pgn,high_material_24_32+quiet,4,8,a7a6,a7a6,5,10521,0.6666627639788203,e7g6,-51,-78,0.4285,0.342,27.0,27.0,0.08649999999999997,0.08649999999999997,False,False,False,0.9189999999999997
suite_0025,r3r1k1/5ppp/p1p5/1pN5/PPnP4/3Q2P1/4qPP1/1RR3K1 w - - 0 1,training/data/test_fens_60.txt,fen_suite,middle_17_23+capture_rich,,,,d3e2,5,10646,0.6067340970039368,d3e2,+9,+9,0.502,0.502,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0020,8/8/8/8/8/3K4/k7/q7 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,endgame_2_10+quiet,,,,d3e4,5,3314,0.09067737200530246,d3c4,-490,-514,0.0,0.0,24.0,24.0,0.0,0.0,False,False,False,0.048
validation_0380,1r6/3r1nbk/Rp3qp1/2pPpb2/2N4p/1Q3BBP/1P3PP1/4R1K1 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,high_material_24_32+capture_rich,,,,g3h2,5,55448,3.08819294400746,g3h2,+126,+126,0.885,0.885,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_v1_1_vs_v1_g19_p62,2k5/8/1P1K4/8/8/8/8/8 b - - 0 31,/home/rohanhs568/code/aichessathon-starter/v1_1_vs_v1.pgn,pgn,endgame_2_10+quiet,19,62,c8b8,c8b7,5,394,0.011724181997124106,c8b7,-11,-11,0.498,0.498,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0009,8/5p2/6k1/4pq2/Q7/3p1PKp/5P2/8 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,endgame_2_10+quiet,,,,a4c6,5,5911,0.2334377879742533,a4d1,-461,-584,0.0,0.0,123.0,123.0,0.0,0.0,False,False,False,0.246
validation_0392,2kr1b1r/1pp1qppp/p1p2n2/8/4P1b1/2NP1N2/PPP2PPP/R1BQ1RK1 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,high_material_24_32+capture_rich,,,,h7h5,5,41994,2.494332982983906,f6d7,-85,-170,0.3275,0.0245,85.0,85.0,0.303,0.303,False,False,False,3.1999999999999997
